"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00014846","SANDUSKY, OH US","2021-01-22","0.00","35","23"
"USW00014846","SANDUSKY, OH US","2021-01-23","0.00","27","19"
"USW00014846","SANDUSKY, OH US","2021-01-24","0.00","29","21"
"USW00014846","SANDUSKY, OH US","2021-01-25","0.00","34","28"
"USW00014846","SANDUSKY, OH US","2021-01-26","0.06","36","30"
"USW00014846","SANDUSKY, OH US","2021-01-27","0.00","30","25"
"USW00014846","SANDUSKY, OH US","2021-01-28","0.00","25","21"
"USW00014846","SANDUSKY, OH US","2021-01-29","0.00","25","19"
"USW00014846","SANDUSKY, OH US","2021-01-30","0.00","32","17"
"USW00014846","SANDUSKY, OH US","2021-01-31","0.02","32","28"
"USW00014846","SANDUSKY, OH US","2021-02-01","0.00","32","26"
"USW00014846","SANDUSKY, OH US","2021-02-02","0.01","31","26"
"USW00014846","SANDUSKY, OH US","2021-02-03","0.00","31","18"
"USW00014846","SANDUSKY, OH US","2021-02-04","0.09","36","14"
"USW00014846","SANDUSKY, OH US","2021-02-05","0.07","37","19"
"USW00014846","SANDUSKY, OH US","2021-02-06","0.00","19","10"
"USW00014846","SANDUSKY, OH US","2021-02-07","0.00","18","10"
"USW00014846","SANDUSKY, OH US","2021-02-08","0.00","22","10"
"USW00014846","SANDUSKY, OH US","2021-02-09","0.02","23","12"
"USW00014846","SANDUSKY, OH US","2021-02-10","0.00","21","10"
"USW00014846","SANDUSKY, OH US","2021-02-11","0.03","22","14"
"USW00014846","SANDUSKY, OH US","2021-02-12","0.02","29","22"
"USW00014846","SANDUSKY, OH US","2021-02-13","0.00","27","20"
"USW00014846","SANDUSKY, OH US","2021-02-14","0.00","23","14"
"USW00014846","SANDUSKY, OH US","2021-02-15","0.00","23","17"
"USW00014846","SANDUSKY, OH US","2021-02-16","0.00","21","7"
"USW00014846","SANDUSKY, OH US","2021-02-17","0.00","22","2"
"USW00014846","SANDUSKY, OH US","2021-02-18","0.03","28","21"
"USW00014846","SANDUSKY, OH US","2021-02-19","0.04","24","13"
"USW00014846","SANDUSKY, OH US","2021-02-20","0.00","25","12"
"USW00014846","SANDUSKY, OH US","2021-02-21","0.01","36","10"
"USW00014846","SANDUSKY, OH US","2021-02-22","0.06","41","31"
"USW00014846","SANDUSKY, OH US","2021-02-23","0.00","44","35"
"USW00014846","SANDUSKY, OH US","2021-02-24","0.00","51","34"
"USW00014846","SANDUSKY, OH US","2021-02-25","0.00","40","29"
"USW00014846","SANDUSKY, OH US","2021-02-26","0.00","40","24"
"USW00014846","SANDUSKY, OH US","2021-02-27","0.14","48","35"
"USW00014846","SANDUSKY, OH US","2021-02-28","0.01","58","34"
"USW00014846","SANDUSKY, OH US","2021-03-01","0.00","47","27"
"USW00014846","SANDUSKY, OH US","2021-03-02","0.00","38","21"
"USW00014846","SANDUSKY, OH US","2021-03-03","0.00","53","33"
"USW00014846","SANDUSKY, OH US","2021-03-04","0.00","38","27"
"USW00014846","SANDUSKY, OH US","2021-03-05","0.00","38","23"
"USW00014846","SANDUSKY, OH US","2021-03-06","0.00","39","28"
"USW00014846","SANDUSKY, OH US","2021-03-07","0.00","35","28"
"USW00014846","SANDUSKY, OH US","2021-03-08","0.00","63","28"
"USW00014846","SANDUSKY, OH US","2021-03-09","0.00","55","39"
"USW00014846","SANDUSKY, OH US","2021-03-10","0.00","69","47"
"USW00014846","SANDUSKY, OH US","2021-03-11","0.01","70","48"
"USW00014846","SANDUSKY, OH US","2021-03-12","0.00","58","34"
"USW00014846","SANDUSKY, OH US","2021-03-13","0.00","47","30"
"USW00014846","SANDUSKY, OH US","2021-03-14","0.00","46","30"
"USW00014846","SANDUSKY, OH US","2021-03-15","0.03","36","29"
"USW00014846","SANDUSKY, OH US","2021-03-16","0.01","47","35"
"USW00014846","SANDUSKY, OH US","2021-03-17","0.00","43","35"
"USW00014846","SANDUSKY, OH US","2021-03-18","0.62","41","36"
"USW00014846","SANDUSKY, OH US","2021-03-19","0.00","37","31"
"USW00014846","SANDUSKY, OH US","2021-03-20","0.00","42","29"
"USW00014846","SANDUSKY, OH US","2021-03-21","0.00","51","30"
"USW00014846","SANDUSKY, OH US","2021-03-22","0.00","70","41"
"USW00014846","SANDUSKY, OH US","2021-03-23","0.00","67","48"
"USW00014846","SANDUSKY, OH US","2021-03-24","0.00","73","53"
"USW00014846","SANDUSKY, OH US","2021-03-25","0.04","60","44"
"USW00014846","SANDUSKY, OH US","2021-03-26","0.23","63","42"
"USW00014846","SANDUSKY, OH US","2021-03-27","0.00","49","43"
"USW00014846","SANDUSKY, OH US","2021-03-28","0.21","52","39"
"USW00014846","SANDUSKY, OH US","2021-03-29","0.00","52","32"
"USW00014846","SANDUSKY, OH US","2021-03-30","0.00","72","45"
"USW00014846","SANDUSKY, OH US","2021-03-31","0.04","66","38"
"USW00014846","SANDUSKY, OH US","2021-04-01","0.00","38","29"
"USW00014846","SANDUSKY, OH US","2021-04-02","0.00","42","31"
"USW00014846","SANDUSKY, OH US","2021-04-03","0.00","61","32"
"USW00014846","SANDUSKY, OH US","2021-04-04","0.00","56","43"
"USW00014846","SANDUSKY, OH US","2021-04-05","0.02","68","48"
"USW00014846","SANDUSKY, OH US","2021-04-06","0.00","79","46"
"USW00014846","SANDUSKY, OH US","2021-04-07","0.00","73","54"
"USW00014846","SANDUSKY, OH US","2021-04-08","0.03","80","54"
"USW00014846","SANDUSKY, OH US","2021-04-09","0.10","76","57"
"USW00014846","SANDUSKY, OH US","2021-04-10","0.47","79","55"
"USW00014846","SANDUSKY, OH US","2021-04-11","0.16","61","51"
"USW00014846","SANDUSKY, OH US","2021-04-12","0.04","59","50"
"USW00014846","SANDUSKY, OH US","2021-04-13","0.00","65","48"
"USW00014846","SANDUSKY, OH US","2021-04-14","0.00","60","46"
"USW00014846","SANDUSKY, OH US","2021-04-15","0.05","48","36"
"USW00014846","SANDUSKY, OH US","2021-04-16","0.00","51","43"
"USW00014846","SANDUSKY, OH US","2021-04-17","0.00","51","43"
"USW00014846","SANDUSKY, OH US","2021-04-18","0.00","57","42"
"USW00014846","SANDUSKY, OH US","2021-04-19","0.00","65","45"
"USW00014846","SANDUSKY, OH US","2021-04-20","0.25","46","34"
"USW00014846","SANDUSKY, OH US","2021-04-21","0.36","41","33"
"USW00014846","SANDUSKY, OH US","2021-04-22","0.01","47","31"
"USW00014846","SANDUSKY, OH US","2021-04-23","0.00","61","37"
"USW00014846","SANDUSKY, OH US","2021-04-24","0.02","61","44"
"USW00014846","SANDUSKY, OH US","2021-04-25","0.01","52","45"
"USW00014846","SANDUSKY, OH US","2021-04-26","0.00","52","40"
"USW00014846","SANDUSKY, OH US","2021-04-27","0.00","84","50"
"USW00014846","SANDUSKY, OH US","2021-04-28","0.01","78","55"
"USW00014846","SANDUSKY, OH US","2021-04-29","1.16","55","48"
"USW00014846","SANDUSKY, OH US","2021-04-30","0.02","54","48"
"USW00014846","SANDUSKY, OH US","2021-05-01","0.00","66","38"
"USW00014846","SANDUSKY, OH US","2021-05-02","0.00","81","62"
"USW00014846","SANDUSKY, OH US","2021-05-03","0.12","68","57"
"USW00014846","SANDUSKY, OH US","2021-05-04","0.09","69","51"
"USW00014846","SANDUSKY, OH US","2021-05-05","0.06","54","44"
"USW00014846","SANDUSKY, OH US","2021-05-06","0.34","57","42"
"USW00014846","SANDUSKY, OH US","2021-05-07","0.18","47","44"
"USW00014846","SANDUSKY, OH US","2021-05-08","0.01","56","43"
"USW00014846","SANDUSKY, OH US","2021-05-09","1.29","48","40"
"USW00014846","SANDUSKY, OH US","2021-05-10","0.00","55","38"
"USW00014846","SANDUSKY, OH US","2021-05-11","0.00","53","45"
"USW00014846","SANDUSKY, OH US","2021-05-12","0.00","61","42"
"USW00014846","SANDUSKY, OH US","2021-05-13","0.00","64","43"
"USW00014846","SANDUSKY, OH US","2021-05-14","0.00","68","47"
"USW00014846","SANDUSKY, OH US","2021-05-15","0.00","69","49"
"USW00014846","SANDUSKY, OH US","2021-05-16","0.00","65","59"
"USW00014846","SANDUSKY, OH US","2021-05-17","0.00","69","56"
"USW00014846","SANDUSKY, OH US","2021-05-18","0.00","69","53"
"USW00014846","SANDUSKY, OH US","2021-05-19","0.00","79","58"
"USW00014846","SANDUSKY, OH US","2021-05-20","0.00","84","65"
"USW00014846","SANDUSKY, OH US","2021-05-21","0.00","84","66"
"USW00014846","SANDUSKY, OH US","2021-05-22","0.00","84","67"
"USW00014846","SANDUSKY, OH US","2021-05-23","0.62","84","61"
"USW00014846","SANDUSKY, OH US","2021-05-24","0.01","71","59"
"USW00014846","SANDUSKY, OH US","2021-05-25","0.00","88","70"
"USW00014846","SANDUSKY, OH US","2021-05-26","0.27","77","65"
"USW00014846","SANDUSKY, OH US","2021-05-27","0.02","65","54"
"USW00014846","SANDUSKY, OH US","2021-05-28","0.03","60","47"
"USW00014846","SANDUSKY, OH US","2021-05-29","0.06","58","48"
"USW00014846","SANDUSKY, OH US","2021-05-30","0.09","63","53"
"USW00014846","SANDUSKY, OH US","2021-05-31","0.03","72","48"
"USW00014846","SANDUSKY, OH US","2021-06-01","0.02","72","60"
"USW00014846","SANDUSKY, OH US","2021-06-02","0.39","65","61"
"USW00014846","SANDUSKY, OH US","2021-06-03","0.27","69","63"
"USW00014846","SANDUSKY, OH US","2021-06-04","0.05","85","63"
"USW00014846","SANDUSKY, OH US","2021-06-05","0.00","86","69"
"USW00014846","SANDUSKY, OH US","2021-06-06","0.00","88","68"
"USW00014846","SANDUSKY, OH US","2021-06-07","0.04","84","72"
"USW00014846","SANDUSKY, OH US","2021-06-08","0.15","82","70"
"USW00014846","SANDUSKY, OH US","2021-06-09","0.16","81","71"
"USW00014846","SANDUSKY, OH US","2021-06-10","0.01","77","71"
"USW00014846","SANDUSKY, OH US","2021-06-11","0.00","76","69"
"USW00014846","SANDUSKY, OH US","2021-06-12","0.00","75","68"
"USW00014846","SANDUSKY, OH US","2021-06-13","0.03","81","69"
"USW00014846","SANDUSKY, OH US","2021-06-14","0.00","77","67"
"USW00014846","SANDUSKY, OH US","2021-06-15","0.00","74","63"
"USW00014846","SANDUSKY, OH US","2021-06-16","0.00","73","62"
"USW00014846","SANDUSKY, OH US","2021-06-17","0.00","83","58"
"USW00014846","SANDUSKY, OH US","2021-06-18","0.29","81","65"
"USW00014846","SANDUSKY, OH US","2021-06-19","0.00","78","71"
"USW00014846","SANDUSKY, OH US","2021-06-20","0.01","82","72"
"USW00014846","SANDUSKY, OH US","2021-06-21","0.08","81","67"
"USW00014846","SANDUSKY, OH US","2021-06-22","0.01","67","54"
"USW00014846","SANDUSKY, OH US","2021-06-23","0.00","76","57"
"USW00014846","SANDUSKY, OH US","2021-06-24","0.00","85","62"
"USW00014846","SANDUSKY, OH US","2021-06-25","0.15","78","72"
"USW00014846","SANDUSKY, OH US","2021-06-26","0.01","87","75"
"USW00014846","SANDUSKY, OH US","2021-06-27","0.01","88","74"
"USW00014846","SANDUSKY, OH US","2021-06-28","0.01","88","73"
"USW00014846","SANDUSKY, OH US","2021-06-29","0.02","91","70"
"USW00014846","SANDUSKY, OH US","2021-06-30","0.01","81","72"
"USW00014846","SANDUSKY, OH US","2021-07-01","0.01","77","66"
"USW00014846","SANDUSKY, OH US","2021-07-02","0.01","75","63"
"USW00014846","SANDUSKY, OH US","2021-07-03","0.02","77","61"
"USW00014846","SANDUSKY, OH US","2021-07-04","0.01","82","68"
"USW00014846","SANDUSKY, OH US","2021-07-05","0.01","90","72"
"USW00014846","SANDUSKY, OH US","2021-07-06","0.01","91","74"
"USW00014846","SANDUSKY, OH US","2021-07-07","0.29","89","72"
"USW00014846","SANDUSKY, OH US","2021-07-08","0.01","83","70"
"USW00014846","SANDUSKY, OH US","2021-07-09","0.01","75","66"
"USW00014846","SANDUSKY, OH US","2021-07-10","0.00","75","62"
"USW00014846","SANDUSKY, OH US","2021-07-11","0.00","72","66"
"USW00014846","SANDUSKY, OH US","2021-07-12","0.01","77","71"
"USW00014846","SANDUSKY, OH US","2021-07-13","0.00","82","72"
"USW00014846","SANDUSKY, OH US","2021-07-14","0.02","84","70"
"USW00014846","SANDUSKY, OH US","2021-07-15","0.00","88","71"
"USW00014846","SANDUSKY, OH US","2021-07-16","0.01","79","71"
"USW00014846","SANDUSKY, OH US","2021-07-17","0.02","76","69"
"USW00014846","SANDUSKY, OH US","2021-07-18","0.02","81","66"
"USW00014846","SANDUSKY, OH US","2021-07-19","0.03","81","67"
"USW00014846","SANDUSKY, OH US","2021-07-20","0.03","83","71"
"USW00014846","SANDUSKY, OH US","2021-07-21","0.03","76","67"
"USW00014846","SANDUSKY, OH US","2021-07-22","0.02","74","63"
"USW00014846","SANDUSKY, OH US","2021-07-23","0.02","78","62"
"USW00014846","SANDUSKY, OH US","2021-07-24","0.02","85","67"
"USW00014846","SANDUSKY, OH US","2021-07-25","0.01","86","71"
"USW00014846","SANDUSKY, OH US","2021-07-26","0.01","87","69"
"USW00014846","SANDUSKY, OH US","2021-07-27","0.02","87","69"
"USW00014846","SANDUSKY, OH US","2021-07-28","0.01","83","71"
"USW00014846","SANDUSKY, OH US","2021-07-29","0.01","86","74"
"USW00014846","SANDUSKY, OH US","2021-07-30","0.02","76","68"
"USW00014846","SANDUSKY, OH US","2021-07-31","0.00","79","62"
"USW00014846","SANDUSKY, OH US","2021-08-01","0.01","75","63"
"USW00014846","SANDUSKY, OH US","2021-08-02","0.00","76","66"
"USW00014846","SANDUSKY, OH US","2021-08-03","0.00","79","59"
"USW00014846","SANDUSKY, OH US","2021-08-04","0.01","80","60"
"USW00014846","SANDUSKY, OH US","2021-08-05","0.00","82","61"
"USW00014846","SANDUSKY, OH US","2021-08-06","0.00","85","69"
"USW00014846","SANDUSKY, OH US","2021-08-07","0.15","83","69"
"USW00014846","SANDUSKY, OH US","2021-08-08","0.01","88","67"
"USW00014846","SANDUSKY, OH US","2021-08-09","0.05","89","74"
"USW00014846","SANDUSKY, OH US","2021-08-10","0.05","89","72"
"USW00014846","SANDUSKY, OH US","2021-08-11","0.02","87","71"
"USW00014846","SANDUSKY, OH US","2021-08-12","0.00","89","75"
"USW00014846","SANDUSKY, OH US","2021-08-13","0.00","86","73"
"USW00014846","SANDUSKY, OH US","2021-08-14","0.00","78","70"
"USW00014846","SANDUSKY, OH US","2021-08-15","0.00","75","69"
"USW00014846","SANDUSKY, OH US","2021-08-16","0.00","74","68"
"USW00014846","SANDUSKY, OH US","2021-08-17","0.01","80","67"
"USW00014846","SANDUSKY, OH US","2021-08-18","0.00","80","72"
"USW00014846","SANDUSKY, OH US","2021-08-19","0.01","82","70"
"USW00014846","SANDUSKY, OH US","2021-08-20","0.00","85","69"
"USW00014846","SANDUSKY, OH US","2021-08-21","0.00","83","69"
"USW00014846","SANDUSKY, OH US","2021-08-22","0.00","87","72"
"USW00014846","SANDUSKY, OH US","2021-08-23","0.00","85","74"
"USW00014846","SANDUSKY, OH US","2021-08-24","0.00","91","70"
"USW00014846","SANDUSKY, OH US","2021-08-25","0.40","82","70"
"USW00014846","SANDUSKY, OH US","2021-08-26","0.01","86","72"
"USW00014846","SANDUSKY, OH US","2021-08-27","0.01","87","72"
"USW00014846","SANDUSKY, OH US","2021-08-28","0.00","89","72"
"USW00014846","SANDUSKY, OH US","2021-08-29","0.01","90","71"
"USW00014846","SANDUSKY, OH US","2021-08-30","0.01","84","71"
"USW00014846","SANDUSKY, OH US","2021-08-31","0.00","79","70"
"USW00014846","SANDUSKY, OH US","2021-09-01","0.00","76","70"
"USW00014846","SANDUSKY, OH US","2021-09-02","0.00","76","65"
"USW00014846","SANDUSKY, OH US","2021-09-03","0.00","74","65"
"USW00014846","SANDUSKY, OH US","2021-09-04","0.00","77","62"
"USW00014846","SANDUSKY, OH US","2021-09-05","0.00","79","65"
"USW00014846","SANDUSKY, OH US","2021-09-06","0.00","77","63"
"USW00014846","SANDUSKY, OH US","2021-09-07","0.00","87","61"
"USW00014846","SANDUSKY, OH US","2021-09-08","0.01","79","67"
"USW00014846","SANDUSKY, OH US","2021-09-09","0.00","71","65"
"USW00014846","SANDUSKY, OH US","2021-09-10","0.00","74","56"
"USW00014846","SANDUSKY, OH US","2021-09-11","0.00","81","60"
"USW00014846","SANDUSKY, OH US","2021-09-12","0.00","87","70"
"USW00014846","SANDUSKY, OH US","2021-09-13","0.00","82","71"
"USW00014846","SANDUSKY, OH US","2021-09-14","0.12","90","69"
"USW00014846","SANDUSKY, OH US","2021-09-15","0.27","73","63"
"USW00014846","SANDUSKY, OH US","2021-09-16","0.00","76","59"
"USW00014846","SANDUSKY, OH US","2021-09-17","0.00","81","65"
"USW00014846","SANDUSKY, OH US","2021-09-18","0.00","76","68"
"USW00014846","SANDUSKY, OH US","2021-09-19","0.00","77","64"
"USW00014846","SANDUSKY, OH US","2021-09-20","0.00","82","69"
"USW00014846","SANDUSKY, OH US","2021-09-21","0.04","75","69"
"USW00014846","SANDUSKY, OH US","2021-09-22","0.03","70","57"
"USW00014846","SANDUSKY, OH US","2021-09-23","0.02","58","49"
"USW00014846","SANDUSKY, OH US","2021-09-24","0.01","75","51"
"USW00014846","SANDUSKY, OH US","2021-09-25","0.00","66","53"
"USW00014846","SANDUSKY, OH US","2021-09-26","0.01","79","50"
"USW00014846","SANDUSKY, OH US","2021-09-27","0.00","85","63"
"USW00014846","SANDUSKY, OH US","2021-09-28","0.01","75","57"
"USW00014846","SANDUSKY, OH US","2021-09-29","0.00","70","52"
"USW00014846","SANDUSKY, OH US","2021-09-30","0.00","68","51"
"USW00014846","SANDUSKY, OH US","2021-10-01","0.00","72","51"
"USW00014846","SANDUSKY, OH US","2021-10-02",,"81","57"
"USW00014846","SANDUSKY, OH US","2021-10-03",,"77","67"
"USW00014846","SANDUSKY, OH US","2021-10-04",,"70","64"
"USW00014846","SANDUSKY, OH US","2021-10-05",,"71","64"
"USW00014846","SANDUSKY, OH US","2021-10-06","0.00","68","65"
"USW00014846","SANDUSKY, OH US","2021-10-07",,"76","66"
"USW00014846","SANDUSKY, OH US","2021-10-08",,"73","67"
"USW00014846","SANDUSKY, OH US","2021-10-09","0.00","75","61"
"USW00014846","SANDUSKY, OH US","2021-10-10",,"82","65"
"USW00014846","SANDUSKY, OH US","2021-10-11",,"84","65"
"USW00014846","SANDUSKY, OH US","2021-10-12","0.00","76","61"
"USW00014846","SANDUSKY, OH US","2021-10-13","0.00","77","60"
"USW00014846","SANDUSKY, OH US","2021-10-14",,"84","66"
"USW00014846","SANDUSKY, OH US","2021-10-15",,"72","61"
"USW00014846","SANDUSKY, OH US","2021-10-16",,"62","53"
"USW00014846","SANDUSKY, OH US","2021-10-17",,"62","47"
"USW00014846","SANDUSKY, OH US","2021-10-18","0.00","65","47"
"USW00014846","SANDUSKY, OH US","2021-10-19","0.00","73","48"
"USW00014846","SANDUSKY, OH US","2021-10-20",,"74","51"
"USW00014846","SANDUSKY, OH US","2021-10-21",,"67","54"
"USW00014846","SANDUSKY, OH US","2021-10-22",,"54","46"
"USW00014846","SANDUSKY, OH US","2021-10-23",,"54","45"
"USW00014846","SANDUSKY, OH US","2021-10-24",,"57","42"
"USW00014846","SANDUSKY, OH US","2021-10-25",,"60","49"
"USW00014846","SANDUSKY, OH US","2021-10-26",,"50","48"
"USW00014846","SANDUSKY, OH US","2021-10-27",,"53","48"
"USW00014846","SANDUSKY, OH US","2021-10-28",,"60","49"
"USW00014846","SANDUSKY, OH US","2021-10-29",,"57","53"
"USW00014846","SANDUSKY, OH US","2021-10-30",,"56","52"
"USW00014846","SANDUSKY, OH US","2021-10-31",,"59","50"
"USW00014846","SANDUSKY, OH US","2021-11-01","0.01","51","39"
"USW00014846","SANDUSKY, OH US","2021-11-02","0.01","47","35"
"USW00014846","SANDUSKY, OH US","2021-11-03","0.00","45","34"
"USW00014846","SANDUSKY, OH US","2021-11-04","0.01","45","33"
"USW00014846","SANDUSKY, OH US","2021-11-05","0.00","50","32"
"USW00014846","SANDUSKY, OH US","2021-11-06","0.00","56","34"
"USW00014846","SANDUSKY, OH US","2021-11-07","0.01","64","39"
"USW00014846","SANDUSKY, OH US","2021-11-08","0.00","69","45"
"USW00014846","SANDUSKY, OH US","2021-11-09","0.00","58","46"
"USW00014846","SANDUSKY, OH US","2021-11-10","0.01","56","41"
"USW00014846","SANDUSKY, OH US","2021-11-11","0.00","69","48"
"USW00014846","SANDUSKY, OH US","2021-11-12","0.00","55","38"
"USW00014846","SANDUSKY, OH US","2021-11-13","0.01","43","34"
"USW00014846","SANDUSKY, OH US","2021-11-14","0.00","38","33"
"USW00014846","SANDUSKY, OH US","2021-11-15","0.00","41","32"
"USW00014846","SANDUSKY, OH US","2021-11-16","0.01","45","32"
"USW00014846","SANDUSKY, OH US","2021-11-17","0.13","65","44"
"USW00014846","SANDUSKY, OH US","2021-11-18","0.16","50","33"
"USW00014846","SANDUSKY, OH US","2021-11-19","0.00","42","31"
"USW00014846","SANDUSKY, OH US","2021-11-20","0.00","43","31"
"USW00014846","SANDUSKY, OH US","2021-11-21","0.07","45","38"
"USW00014846","SANDUSKY, OH US","2021-11-22","0.00","41","31"
"USW00014846","SANDUSKY, OH US","2021-11-23","0.00","38","25"
"USW00014846","SANDUSKY, OH US","2021-11-24","0.00","51","31"
"USW00014846","SANDUSKY, OH US","2021-11-25","0.27","49","37"
"USW00014846","SANDUSKY, OH US","2021-11-26","0.00","37","29"
"USW00014846","SANDUSKY, OH US","2021-11-27","0.00","35","27"
"USW00014846","SANDUSKY, OH US","2021-11-28","0.18","40","33"
"USW00014846","SANDUSKY, OH US","2021-11-29","0.00","40","28"
"USW00014846","SANDUSKY, OH US","2021-11-30","0.09","46","32"
"USW00014846","SANDUSKY, OH US","2021-12-01","0.08","47","32"
"USW00014846","SANDUSKY, OH US","2021-12-02","0.00","57","42"
"USW00014846","SANDUSKY, OH US","2021-12-03","0.00","42","36"
"USW00014846","SANDUSKY, OH US","2021-12-04","0.00","45","31"
"USW00014846","SANDUSKY, OH US","2021-12-05","0.34","59","37"
"USW00014846","SANDUSKY, OH US","2021-12-06","0.03","59","30"
"USW00014846","SANDUSKY, OH US","2021-12-07","0.00","30","22"
"USW00014846","SANDUSKY, OH US","2021-12-08","0.00","33","24"
"USW00014846","SANDUSKY, OH US","2021-12-09","0.00","44","26"
"USW00014846","SANDUSKY, OH US","2021-12-10","0.02","56","42"
"USW00014846","SANDUSKY, OH US","2021-12-11","0.28","63","35"
"USW00014846","SANDUSKY, OH US","2021-12-12","0.00","47","32"
"USW00014846","SANDUSKY, OH US","2021-12-13","0.00","50","35"
"USW00014846","SANDUSKY, OH US","2021-12-14","0.00","47","30"
"USW00014846","SANDUSKY, OH US","2021-12-15","0.07","59","45"
"USW00014846","SANDUSKY, OH US","2021-12-16","0.01","61","39"
"USW00014846","SANDUSKY, OH US","2021-12-17","0.32","40","31"
